Qf,Time,X,Y,Alpha,Temp(degC)
560,0.5,0,1.58,0.006185156452,25.75979463
560,0.5,0,1.6,0.00618459138,25.75838233
560,0.5,0,1.62,0.006184052171,25.75703039
560,0.5,0,1.64,0.006183538825,25.75573881
560,0.5,0,1.66,0.006183051342,25.7545076
560,0.5,0,1.68,0.006182589723,25.75333674
560,0.5,0,1.7,0.006182153966,25.75222625
560,0.5,0,1.72,0.006181744073,25.75117612
560,0.5,0,1.74,0.006181360043,25.75018635
560,0.5,0,1.76,0.006181001876,25.74925694
560,0.5,0,1.78,0.006180669572,25.74757921
560,0.5,0,1.8,0.006180363131,25.74683088
560,0.5,0,1.82,0.006180082553,25.74614292
560,0.5,0,1.84,0.006179827839,25.74551532
560,0.5,0,1.86,0.006179598987,25.74494808
560,0.5,0,1.88,0.006179395999,25.7444412
560,0.5,0,1.9,0.006179218874,25.74399469
560,0.5,0,1.92,0.006179067612,25.74360853
560,0.5,0,1.94,0.006178942213,25.74328274
560,0.5,0,1.96,0.006178842677,25.7430173
560,0.5,0,1.98,0.006178769004,25.74281223
560,0.5,0,2,0.006178720814,25.74266752
560,1,0,0.02,0.01699539149,31.72803069
560,1,0,0.04,0.01698858378,31.72183914
560,1,0,0.06,0.01698184085,31.71570765
560,1,0,0.08,0.01681958049,31.70963621
560,1,0,0.1,0.01696854934,31.70362482
560,1,0,0.12,0.01696200075,31.69767349
560,1,0,0.14,0.01695551695,31.69178222
560,1,0,0.16,0.01694909794,31.685951
560,1,0,0.18,0.0169427437,31.68017984
560,1,0,0.2,0.01693645425,31.67446873
560,1,0,0.22,0.01693022958,31.66881768
560,1,0,0.24,0.01692406969,31.66322668
560,1,0,0.26,0.01691797458,31.65769574
560,1,0,0.28,0.01691194426,31.65222486
560,1,0,0.3,0.01690597872,31.64681403
560,1,0,0.32,0.01690007796,31.64146326
560,1,0,0.34,0.01689424198,31.63617254
560,1,0,0.36,0.01688847079,31.63094188
560,1,0,0.38,0.01688276438,31.62577127
560,1,0,0.4,0.01687712275,31.62066072
560,1,0,0.42,0.0168715459,31.61561022
560,1,0,0.44,0.01686603384,31.61061978
560,1,0,0.46,0.01686058656,31.6056894
560,1,0,0.48,0.01685520406,31.60081907
560,1,0,0.5,0.01684988634,31.5960088
560,1,0,0.52,0.01684469546,31.59125858
560,1,0,0.54,0.01683953375,31.58656812
560,1,0,0.56,0.01683444397,31.58193761
560,1,0,0.58,0.01682942183,31.57736706
560,1,0,0.6,0.01682446734,31.57285645
560,1,0,0.62,0.01681958049,31.5684058
560,1,0,0.64,0.01681476128,31.5640151
560,1,0,0.66,0.01687640186,31.55968435
560,1,0,0.68,0.01680532578,31.55541354
560,1,0,0.7,0.0168007095,31.55120269
560,1,0,0.72,0.01679616085,31.5470518
560,1,0,0.74,0.01679167985,31.54296085
560,1,0,0.76,0.0167872665,31.53892985
560,1,0,0.78,0.01678292078,31.5349588
560,1,0,0.8,0.01677864271,31.53104771
560,1,0,0.82,0.01677443228,31.52719656
560,1,0,0.84,0.01677028949,31.52340537
560,1,0,0.86,0.01676621434,31.51967413
560,1,0,0.88,0.01676220683,31.51600283
560,1,0,0.9,0.01675826697,31.51239149
560,1,0,0.92,0.01675439475,31.5088401
560,1,0,0.94,0.01675059017,31.50534867
560,1,0,0.96,0.01674685323,31.50191718
560,1,0,0.98,0.01674318394,31.49854564
560,1,0,1,0.01673958229,31.49523405
560,1,0,1.02,0.01673604318,31.49198242
560,1,0,1.04,0.01673257114,31.48879059
560,1,0,1.06,0.01672916909,31.48565866
560,1,0,1.08,0.01672583342,31.48258662
560,1,0,1.1,0.01672256414,31.47957449
560,1,0,1.12,0.01671936124,31.47662225
560,1,0,1.14,0.01671622473,31.47372991
560,1,0,1.16,0.0167131546,31.47089746
560,1,0,1.18,0.01671015086,31.46812492
560,1,0,1.2,0.0167072135,31.46541227
560,1,0,1.22,0.01670434253,31.46275952
560,1,0,1.24,0.01670153794,31.46016667
560,1,0,1.26,0.01669879974,31.45763372
560,1,0,1.28,0.01669612792,31.45516066
560,1,0,1.3,0.01669352248,31.4527475
560,1,0,1.32,0.01669098344,31.45039424
560,1,0,1.34,0.01668851077,31.44810088
560,1,0,1.36,0.01668610449,31.44586741
560,1,0,1.38,0.0166837646,31.44369384
560,1,0,1.4,0.01667928397,31.44158018
560,1,0,1.42,0.01667714323,31.4395264
560,1,0,1.44,0.01667506888,31.43753253
560,1,0,1.46,0.01667306091,31.43559855
560,1,0,1.48,0.01667111932,31.43372447
