Qf,Time,X,Y,Alpha,Temp(degC)
520,1.5,50,0.84,0.03275707992,35.77226082
520,1.5,50,0.86,0.03275000505,35.76875388
520,1.5,50,0.88,0.03274304332,35.7653016
520,1.5,50,0.9,0.03273619472,35.76190398
520,1.5,50,0.92,0.03272945926,35.75856101
520,1.5,50,0.94,0.03272283693,35.75527269
520,1.5,50,0.96,0.03271632774,35.75203902
520,1.5,50,0.98,0.03270993168,35.74886001
520,1.5,50,1,0.03270364876,35.74573566
520,1.5,50,1.02,0.03269747183,35.74266596
520,1.5,50,1.04,0.0326914075,35.73965079
520,1.5,50,1.06,0.03268545993,35.73669022
520,1.5,50,1.08,0.03267962381,35.73378427
520,1.5,50,1.1,0.03267389915,35.73093292
520,1.5,50,1.12,0.03266828594,35.72813617
520,1.5,50,1.14,0.03266278419,35.72539404
520,1.5,50,1.16,0.03265739388,35.72270651
520,1.5,50,1.18,0.03265211504,35.72007359
520,1.5,50,1.2,0.03264694764,35.71749527
520,1.5,50,1.22,0.0326418917,35.71497156
520,1.5,50,1.24,0.03263694721,35.71250246
520,1.5,50,1.26,0.03263211418,35.71008796
520,1.5,50,1.28,0.0326273926,35.70772808
520,1.5,50,1.3,0.03262278247,35.70542279
520,1.5,50,1.32,0.0326182838,35.70317212
520,1.5,50,1.34,0.03261389658,35.70097605
520,1.5,50,1.36,0.03260962081,35.69883459
520,1.5,50,1.38,0.0326054565,35.69674774
520,1.5,50,1.4,0.03259746223,35.69471549
520,1.5,50,1.42,0.03259363228,35.69273785
520,1.5,50,1.44,0.03258991378,35.69081481
520,1.5,50,1.46,0.03258630674,35.68894638
520,1.5,50,1.48,0.03258281115,35.68713256
520,1.5,50,1.5,0.03257942287,35.68537335
520,1.5,50,1.52,0.03257614609,35.68366874
520,1.5,50,1.54,0.03257298203,35.68201864
520,1.5,50,1.56,0.03256992852,35.68042311
520,1.5,50,1.58,0.03256698558,35.67888216
520,1.5,50,1.6,0.03256415321,35.67739578
520,1.5,50,1.62,0.03256143139,35.67596397
520,1.5,50,1.64,0.03255882014,35.67458673
520,1.5,50,1.66,0.03255631945,35.67326406
520,1.5,50,1.68,0.03255392932,35.67199597
520,1.5,50,1.7,0.03255164976,35.67078245
520,1.5,50,1.72,0.03254948075,35.6696235
520,1.5,50,1.74,0.03254742231,35.66851913
520,1.5,50,1.76,0.03254547443,35.66746932
