T_Bottom,Time,X,Y,Temp(degC)
100,4,0,0.44,99.8823677
100,4,0,0.46,99.87793975
100,4,0,0.48,99.87361848
100,4,0,0.5,99.86940391
100,4,0,0.52,99.86529602
100,4,0,0.54,99.86099666
100,4,0,0.56,99.85672482
100,4,0,0.58,99.85248051
100,4,0,0.6,99.84826372
100,4,0,0.62,99.84407446
100,4,0,0.64,99.83991272
100,4,0,0.66,99.83577851
100,4,0,0.68,99.83167182
100,4,0,0.7,99.82759265
100,4,0,0.72,99.82354101
100,4,0,0.74,99.8195169
100,4,0,0.76,99.8155203
100,4,0,0.78,99.81155124
100,4,0,0.8,99.8076097
100,4,0,0.82,99.80369568
100,4,0,0.84,99.79980919
100,4,0,0.86,99.79595022
100,4,0,0.88,99.79211877
100,4,0,0.9,99.78831485
100,4,0,0.92,99.78453846
100,4,0,0.94,99.78078959
100,4,0,0.96,99.77706824
100,4,0,0.98,99.77337442
100,4,0,1,99.76970813
100,4,0,1.02,99.76606935
100,4,0,1.04,99.76243545
100,4,0,1.06,99.75881828
100,4,0,1.08,99.75521784
100,4,0,1.1,99.75163414
100,4,0,1.12,99.74806718
100,4,0,1.14,99.74451694
100,4,0,1.16,99.74098344
100,4,0,1.18,99.73746668
100,4,0,1.2,99.73396665
100,4,0,1.22,99.73048336
100,4,0,1.24,99.72701679
100,4,0,1.26,99.72356697
100,4,0,1.28,99.72013387
100,4,0,1.3,99.71671752
100,4,0,1.32,99.71331789
100,4,0,1.34,99.709935
100,4,0,1.36,99.70656885
100,4,0,1.38,99.70321942
100,4,0,1.4,99.69988674
100,4,0,1.42,99.69657078
100,4,0,1.44,99.69327157
100,4,0,1.46,99.68998908
100,4,0,1.48,99.68672333
100,4,0,1.5,99.68347432
100,4,0,1.52,99.68024203
100,4,0,1.54,99.67701886
100,4,0,1.56,99.6738078
100,4,0,1.58,99.67060886
100,4,0,1.6,99.66742203
100,4,0,1.62,99.66424731
100,4,0,1.64,99.66108471
100,4,0,1.66,99.65793422
100,4,0,1.68,99.65479584
100,4,0,1.7,99.65166958
100,4,0,1.72,99.64855543
100,4,0,1.74,99.6454534
100,4,0,1.76,99.64236347
100,4,0,1.78,99.63621997
100,4,0,1.8,99.63316639
100,4,0,1.82,99.63012493
100,4,0,1.84,99.62709557
100,4,0,1.86,99.62407833
100,4,0,1.88,99.62107321
100,4,0,1.9,99.6180802
100,4,0,1.92,99.6150993
100,4,0,1.94,99.61213051
100,4,0,1.96,99.60917384
100,4,0,1.98,99.60622929
100,4,0,2,99.60329684
100,4.5,0,0.02,100
100,4.5,0,0.04,99.99333418
100,4.5,0,0.06,99.98677505
100,4.5,0,0.08,99.98032261
100,4.5,0,0.1,99.97397685
100,4.5,0,0.12,99.96773779
100,4.5,0,0.14,99.96160541
100,4.5,0,0.16,99.95557973
100,4.5,0,0.18,99.94966073
100,4.5,0,0.2,99.94384842
100,4.5,0,0.22,99.9381428
100,4.5,0,0.24,99.93254386
100,4.5,0,0.26,99.92705162
100,4.5,0,0.28,99.92166606
100,4.5,0,0.3,99.9163872
100,4.5,0,0.32,99.91121502
100,4.5,0,0.34,99.90614953
100,4.5,0,0.36,99.90119073
100,4.5,0,0.38,99.89633861
100,4.5,0,0.4,99.89159319
100,4.5,0,0.42,99.88695445
100,4.5,0,0.44,99.88242241
100,4.5,0,0.46,99.87799705
100,4.5,0,0.48,99.87367838
100,4.5,0,0.5,99.8694664
100,4.5,0,0.52,99.86536111
100,4.5,0,0.54,99.86106433
100,4.5,0,0.56,99.85679508
100,4.5,0,0.58,99.85255336
100,4.5,0,0.6,99.84833915
100,4.5,0,0.62,99.84415247
100,4.5,0,0.64,99.83999331
100,4.5,0,0.66,99.83586167
100,4.5,0,0.68,99.83175755
100,4.5,0,0.7,99.82768095
100,4.5,0,0.72,99.82363188
100,4.5,0,0.74,99.81961032
100,4.5,0,0.76,99.81561629
100,4.5,0,0.78,99.81164978
100,4.5,0,0.8,99.8077108
100,4.5,0,0.82,99.80379933
100,4.5,0,0.84,99.79991539
100,4.5,0,0.86,99.79605897
100,4.5,0,0.88,99.79223007
100,4.5,0,0.9,99.78842869
100,4.5,0,0.92,99.78465483
100,4.5,0,0.94,99.7809085
100,4.5,0,0.96,99.77718969
100,4.5,0,0.98,99.7734984
100,4.5,0,1,99.76983463
100,4.5,0,1.02,99.76619838
100,4.5,0,1.04,99.762567
100,4.5,0,1.06,99.75895234
100,4.5,0,1.08,99.75535442
100,4.5,0,1.1,99.75177323
100,4.5,0,1.12,99.74820876
100,4.5,0,1.14,99.74466103
100,4.5,0,1.16,99.74113003
100,4.5,0,1.18,99.73761575
100,4.5,0,1.2,99.73411821
100,4.5,0,1.22,99.73063739
100,4.5,0,1.24,99.72717331
100,4.5,0,1.26,99.72372595
100,4.5,0,1.28,99.72029533
100,4.5,0,1.3,99.71688143
100,4.5,0,1.32,99.71348427
100,4.5,0,1.34,99.71010383
100,4.5,0,1.36,99.70674013
100,4.5,0,1.38,99.70339315
100,4.5,0,1.4,99.7000629
100,4.5,0,1.42,99.69674939
100,4.5,0,1.44,99.6934526
100,4.5,0,1.46,99.69017254
100,4.5,0,1.48,99.68690921
100,4.5,0,1.5,99.68366262
100,4.5,0,1.52,99.68043275
100,4.5,0,1.54,99.67721199
100,4.5,0,1.56,99.67400333
100,4.5,0,1.58,99.67080678
100,4.5,0,1.6,99.66762234
100,4.5,0,1.62,99.66445001
100,4.5,0,1.64,99.66128978
100,4.5,0,1.66,99.65814166
100,4.5,0,1.68,99.65500565
100,4.5,0,1.7,99.65188175
100,4.5,0,1.72,99.64876995
100,4.5,0,1.74,99.64567027
100,4.5,0,1.76,99.64258268
100,4.5,0,1.78,99.63644385
100,4.5,0,1.8,99.63339259
100,4.5,0,1.82,99.63035344
100,4.5,0,1.84,99.62732639
100,4.5,0,1.86,99.62431146
100,4.5,0,1.88,99.62130863
100,4.5,0,1.9,99.61831791
100,4.5,0,1.92,99.6153393
100,4.5,0,1.94,99.61237279
100,4.5,0,1.96,99.60941839
100,4.5,0,1.98,99.6064761
100,4.5,0,2,99.60354592
100,5,0,0.02,100
100,5,0,0.04,99.99333921
100,5,0,0.06,99.98678511
100,5,0,0.08,99.98033769
100,5,0,0.1,99.97399696
100,5,0,0.12,99.96776292
100,5,0,0.14,99.96163556
100,5,0,0.16,99.95561489
100,5,0,0.18,99.94970091
100,5,0,0.2,99.94389362
100,5,0,0.22,99.93819301
100,5,0,0.24,99.93259909
100,5,0,0.26,99.92711185
100,5,0,0.28,99.9217313
100,5,0,0.3,99.91645744
100,5,0,0.32,99.91129027
100,5,0,0.34,99.90622978
100,5,0,0.36,99.90127598
100,5,0,0.38,99.89642887
100,5,0,0.4,99.89168844
100,5,0,0.42,99.8870547
100,5,0,0.44,99.88252765
100,5,0,0.46,99.87810728
100,5,0,0.48,99.8737936
100,5,0,0.5,99.86958661
100,5,0,0.52,99.8654863
100,5,0,0.54,99.86119452
100,5,0,0.56,99.85693025
100,5,0,0.58,99.85269349
100,5,0,0.6,99.84848425
100,5,0,0.62,99.84430253
100,5,0,0.64,99.84014833
100,5,0,0.66,99.83602164
100,5,0,0.68,99.83192247
100,5,0,0.7,99.82785082
100,5,0,0.72,99.82380668
100,5,0,0.74,99.81979006
100,5,0,0.76,99.81580096
100,5,0,0.78,99.81183937
100,5,0,0.8,99.8079053
100,5,0,0.82,99.80399874
100,5,0,0.84,99.80011971
100,5,0,0.86,99.79626819
100,5,0,0.88,99.79244418
100,5,0,0.9,99.7886477
100,5,0,0.92,99.78487873
100,5,0,0.94,99.78113727
100,5,0,0.96,99.77742334
100,5,0,0.98,99.77373692
100,5,0,1,99.77007801
100,5,0,1.02,99.76644662
100,5,0,1.04,99.76282009
100,5,0,1.06,99.75921029
100,5,0,1.08,99.7556172
100,5,0,1.1,99.75204083
100,5,0,1.12,99.74848119
100,5,0,1.14,99.74493827
100,5,0,1.16,99.74141206
100,5,0,1.18,99.73790258
100,5,0,1.2,99.73440982
100,5,0,1.22,99.73093378
100,5,0,1.24,99.72747447
100,5,0,1.26,99.72403187
100,5,0,1.28,99.720606
100,5,0,1.3,99.71719685
100,5,0,1.32,99.71380441
100,5,0,1.34,99.7104287
100,5,0,1.36,99.70706971
100,5,0,1.38,99.70372745
100,5,0,1.4,99.7004019
100,5,0,1.42,99.69709308
100,5,0,1.44,99.69380097
100,5,0,1.46,99.69052559
100,5,0,1.48,99.68726693
100,5,0,1.5,99.68402499
100,5,0,1.52,99.68079977
100,5,0,1.54,99.67758365
100,5,0,1.56,99.67437962
100,5,0,1.58,99.67118768
100,5,0,1.6,99.66800785
100,5,0,1.62,99.6648401
100,5,0,1.64,99.66168446
100,5,0,1.66,99.65854091
100,5,0,1.68,99.65540946
100,5,0,1.7,99.6522901
100,5,0,1.72,99.64918284
100,5,0,1.74,99.64608767
100,5,0,1.76,99.6430046
100,5,0,1.78,99.63687474
100,5,0,1.8,99.63382796
100,5,0,1.82,99.63079327
100,5,0,1.84,99.62777068
100,5,0,1.86,99.62476019
100,5,0,1.88,99.62176179
100,5,0,1.9,99.61877548
100,5,0,1.92,99.61580128
100,5,0,1.94,99.61283916
100,5,0,1.96,99.60988915
100,5,0,1.98,99.60695123
100,5,0,2,99.6040254
100,5.5,0,0.02,100
100,5.5,0,0.04,99.99334424
100,5.5,0,0.06,99.98679516
100,5.5,0,0.08,99.98035277
100,5.5,0,0.1,99.97401707
100,5.5,0,0.12,99.96778805
100,5.5,0,0.14,99.96166571
100,5.5,0,0.16,99.95565006
100,5.5,0,0.18,99.94974109
100,5.5,0,0.2,99.94393881
100,5.5,0,0.22,99.93824322
100,5.5,0,0.24,99.93265431
100,5.5,0,0.26,99.92717208
100,5.5,0,0.28,99.92179654
100,5.5,0,0.3,99.91652769
100,5.5,0,0.32,99.91136552
100,5.5,0,0.34,99.90631003
100,5.5,0,0.36,99.90136123
100,5.5,0,0.38,99.89651912
100,5.5,0,0.4,99.89178369
100,5.5,0,0.42,99.88715495
100,5.5,0,0.44,99.88263289
100,5.5,0,0.46,99.87821751
100,5.5,0,0.48,99.87390882
100,5.5,0,0.5,99.86970682
100,5.5,0,0.52,99.8656115
100,5.5,0,0.54,99.8613247
100,5.5,0,0.56,99.85706541
100,5.5,0,0.58,99.85283363
100,5.5,0,0.6,99.84862936
100,5.5,0,0.62,99.8444526
100,5.5,0,0.64,99.84030335
100,5.5,0,0.66,99.83618162
100,5.5,0,0.68,99.8320874
100,5.5,0,0.7,99.82802068
100,5.5,0,0.72,99.82398148
100,5.5,0,0.74,99.8199698
100,5.5,0,0.76,99.81598562
100,5.5,0,0.78,99.81202895
100,5.5,0,0.8,99.8080998
100,5.5,0,0.82,99.80419816
100,5.5,0,0.84,99.80032403
100,5.5,0,0.86,99.79647741
100,5.5,0,0.88,99.7926583
100,5.5,0,0.9,99.7888667
100,5.5,0,0.92,99.78510262
100,5.5,0,0.94,99.78136605
100,5.5,0,0.96,99.77765699
100,5.5,0,0.98,99.77397544
100,5.5,0,1,99.7703214
100,5.5,0,1.02,99.76669487
100,5.5,0,1.04,99.76307319
100,5.5,0,1.06,99.75946823
100,5.5,0,1.08,99.75587998
100,5.5,0,1.1,99.75230844
100,5.5,0,1.12,99.74875361
100,5.5,0,1.14,99.7452155
100,5.5,0,1.16,99.7416941
100,5.5,0,1.18,99.73818941
100,5.5,0,1.2,99.73470144
100,5.5,0,1.22,99.73123018
100,5.5,0,1.24,99.72777563
100,5.5,0,1.26,99.72433779
100,5.5,0,1.28,99.72091667
100,5.5,0,1.3,99.71751226
100,5.5,0,1.32,99.71412456
100,5.5,0,1.34,99.71075358
100,5.5,0,1.36,99.7073993
100,5.5,0,1.38,99.70406175
100,5.5,0,1.4,99.7007409
100,5.5,0,1.42,99.69743677
100,5.5,0,1.44,99.69414935
100,5.5,0,1.46,99.69087864
100,5.5,0,1.48,99.68762464
100,5.5,0,1.5,99.68438736
100,5.5,0,1.52,99.68116679
100,5.5,0,1.54,99.6779553
100,5.5,0,1.56,99.6747559
100,5.5,0,1.58,99.67156858
100,5.5,0,1.6,99.66839335
100,5.5,0,1.62,99.6652302
100,5.5,0,1.64,99.66207914
100,5.5,0,1.66,99.65894016
100,5.5,0,1.68,99.65581326
100,5.5,0,1.7,99.65269845
100,5.5,0,1.72,99.64959572
100,5.5,0,1.74,99.64650507
100,5.5,0,1.76,99.64342651
100,5.5,0,1.78,99.63730564
100,5.5,0,1.8,99.63426334
100,5.5,0,1.82,99.63123311
100,5.5,0,1.84,99.62821497
100,5.5,0,1.86,99.62520892
100,5.5,0,1.88,99.62221495
100,5.5,0,1.9,99.61923306
100,5.5,0,1.92,99.61626326
100,5.5,0,1.94,99.61330554
100,5.5,0,1.96,99.6103599
100,5.5,0,1.98,99.60742635
100,5.5,0,2,99.60450489
100,6,0,0.02,100
100,6,0,0.04,99.99334857
100,6,0,0.06,99.98680383
100,6,0,0.08,99.98036578
100,6,0,0.1,99.9740344
100,6,0,0.12,99.96780971
100,6,0,0.14,99.9616917
100,6,0,0.16,99.95568038
100,6,0,0.18,99.94977574
100,6,0,0.2,99.94397778
100,6,0,0.22,99.93828651
100,6,0,0.24,99.93270192
100,6,0,0.26,99.92722401
100,6,0,0.28,99.92185279
100,6,0,0.3,99.91658825
100,6,0,0.32,99.9114304
100,6,0,0.34,99.90637923
100,6,0,0.36,99.90143474
100,6,0,0.38,99.89659694
100,6,0,0.4,99.89186582
100,6,0,0.42,99.88724138
100,6,0,0.44,99.88272363
100,6,0,0.46,99.87831256
100,6,0,0.48,99.87400817
100,6,0,0.5,99.86981047
100,6,0,0.52,99.86571945
100,6,0,0.54,99.86143694
100,6,0,0.56,99.85718194
100,6,0,0.58,99.85295445
100,6,0,0.6,99.84875446
100,6,0,0.62,99.84458199
100,6,0,0.64,99.84043701
100,6,0,0.66,99.83631955
100,6,0,0.68,99.83222959
100,6,0,0.7,99.82816714
100,6,0,0.72,99.8241322
100,6,0,0.74,99.82012477
100,6,0,0.76,99.81614484
100,6,0,0.78,99.81219241
100,6,0,0.8,99.8082675
100,6,0,0.82,99.80437009
100,6,0,0.84,99.80050019
100,6,0,0.86,99.7966578
100,6,0,0.88,99.79284291
100,6,0,0.9,99.78905553
100,6,0,0.92,99.78529566
100,6,0,0.94,99.7815633
100,6,0,0.96,99.77785844
100,6,0,0.98,99.77418109
100,6,0,1,99.77053124
100,6,0,1.02,99.76690891
100,6,0,1.04,99.76329141
100,6,0,1.06,99.75969063
100,6,0,1.08,99.75610655
100,6,0,1.1,99.75253917
100,6,0,1.12,99.7489885
100,6,0,1.14,99.74545453
100,6,0,1.16,99.74193727
100,6,0,1.18,99.73843672
100,6,0,1.2,99.73495287
100,6,0,1.22,99.73148573
100,6,0,1.24,99.72803529
100,6,0,1.26,99.72460156
100,6,0,1.28,99.72118453
100,6,0,1.3,99.71778421
100,6,0,1.32,99.71440059
100,6,0,1.34,99.71103368
100,6,0,1.36,99.70768348
100,6,0,1.38,99.70434998
100,6,0,1.4,99.70103319
100,6,0,1.42,99.6977331
100,6,0,1.44,99.69444971
100,6,0,1.46,99.69118304
100,6,0,1.48,99.68793306
100,6,0,1.5,99.6846998
100,6,0,1.52,99.68148324
100,6,0,1.54,99.67827575
100,6,0,1.56,99.67508034
100,6,0,1.58,99.671897
100,6,0,1.6,99.66872574
100,6,0,1.62,99.66556655
100,6,0,1.64,99.66241943
100,6,0,1.66,99.65928439
100,6,0,1.68,99.65616142
100,6,0,1.7,99.65305053
100,6,0,1.72,99.64995171
100,6,0,1.74,99.64686496
100,6,0,1.76,99.64379029
100,6,0,1.78,99.63767717
100,6,0,1.8,99.63463872
100,6,0,1.82,99.63161234
100,6,0,1.84,99.62859804
100,6,0,1.86,99.62559582
100,6,0,1.88,99.62260566
100,6,0,1.9,99.61962758
100,6,0,1.92,99.61666158
100,6,0,1.94,99.61370765
100,6,0,1.96,99.61076579
100,6,0,1.98,99.60783601
100,6,0,2,99.6049183
100,6.5,0,0.02,100
100,6.5,0,0.04,99.99334988
100,6.5,0,0.06,99.98680645
100,6.5,0,0.08,99.9803697
100,6.5,0,0.1,99.97403963
100,6.5,0,0.12,99.96781624
100,6.5,0,0.14,99.96169954
100,6.5,0,0.16,99.95568952
100,6.5,0,0.18,99.94978618
100,6.5,0,0.2,99.94398953
100,6.5,0,0.22,99.93829956
100,6.5,0,0.24,99.93271627
100,6.5,0,0.26,99.92723967
100,6.5,0,0.28,99.92186975
100,6.5,0,0.3,99.91660651
100,6.5,0,0.32,99.91144996
100,6.5,0,0.34,99.90640009
100,6.5,0,0.36,99.9014569
100,6.5,0,0.38,99.8966204
100,6.5,0,0.4,99.89189057
100,6.5,0,0.42,99.88726744
100,6.5,0,0.44,99.88275098
100,6.5,0,0.46,99.87834121
100,6.5,0,0.48,99.87403812
100,6.5,0,0.5,99.86984171
100,6.5,0,0.52,99.86575199
100,6.5,0,0.54,99.86147078
100,6.5,0,0.56,99.85721707
100,6.5,0,0.58,99.85299087
100,6.5,0,0.6,99.84879218
100,6.5,0,0.62,99.84462099
100,6.5,0,0.64,99.84047731
100,6.5,0,0.66,99.83636113
100,6.5,0,0.68,99.83227246
100,6.5,0,0.7,99.8282113
100,6.5,0,0.72,99.82417764
100,6.5,0,0.74,99.82017148
100,6.5,0,0.76,99.81619284
100,6.5,0,0.78,99.81224169
100,6.5,0,0.8,99.80831806
100,6.5,0,0.82,99.80442193
100,6.5,0,0.84,99.8005533
100,6.5,0,0.86,99.79671218
100,6.5,0,0.88,99.79289857
100,6.5,0,0.9,99.78911246
100,6.5,0,0.92,99.78535386
100,6.5,0,0.94,99.78162276
100,6.5,0,0.96,99.77791917
100,6.5,0,0.98,99.77424309
100,6.5,0,1,99.77059451
100,6.5,0,1.02,99.76697343
100,6.5,0,1.04,99.7633572
100,6.5,0,1.06,99.75975768
100,6.5,0,1.08,99.75617485
100,6.5,0,1.1,99.75260873
100,6.5,0,1.12,99.74905931
100,6.5,0,1.14,99.7455266
100,6.5,0,1.16,99.74201059
100,6.5,0,1.18,99.73851128
100,6.5,0,1.2,99.73502867
100,6.5,0,1.22,99.73156277
100,6.5,0,1.24,99.72811357
100,6.5,0,1.26,99.72468108
100,6.5,0,1.28,99.72126529
100,6.5,0,1.3,99.7178662
100,6.5,0,1.32,99.71448381
100,6.5,0,1.34,99.71111813
100,6.5,0,1.36,99.70776915
100,6.5,0,1.38,99.70443688
100,6.5,0,1.4,99.70112131
100,6.5,0,1.42,99.69782244
100,6.5,0,1.44,99.69454027
100,6.5,0,1.46,99.69127481
100,6.5,0,1.48,99.68802605
100,6.5,0,1.5,99.684794
100,6.5,0,1.52,99.68157864
100,6.5,0,1.54,99.67837236
100,6.5,0,1.56,99.67517815
100,6.5,0,1.58,99.67199602
100,6.5,0,1.6,99.66882595
100,6.5,0,1.62,99.66566795
100,6.5,0,1.64,99.66252203
100,6.5,0,1.66,99.65938817
100,6.5,0,1.68,99.65626639
100,6.5,0,1.7,99.65315668
100,6.5,0,1.72,99.65005904
100,6.5,0,1.74,99.64697347
100,6.5,0,1.76,99.64389997
100,6.5,0,1.78,99.63778918
100,6.5,0,1.8,99.6347519
100,6.5,0,1.82,99.63172668
100,6.5,0,1.84,99.62871354
100,6.5,0,1.86,99.62571247
100,6.5,0,1.88,99.62272347
100,6.5,0,1.9,99.61974654
100,6.5,0,1.92,99.61678168
100,6.5,0,1.94,99.61382889
100,6.5,0,1.96,99.61088817
100,6.5,0,1.98,99.60795953
100,6.5,0,2,99.60504295
100,7,0,0.02,100
100,7,0,0.04,99.99335119
100,7,0,0.06,99.98680906
100,7,0,0.08,99.98037362
100,7,0,0.1,99.97404485
100,7,0,0.12,99.96782277
100,7,0,0.14,99.96170737
100,7,0,0.16,99.95569866
100,7,0,0.18,99.94979663
100,7,0,0.2,99.94400128
100,7,0,0.22,99.93831261
100,7,0,0.24,99.93273063
100,7,0,0.26,99.92725533
100,7,0,0.28,99.92188671
100,7,0,0.3,99.91662477
100,7,0,0.32,99.91146952
100,7,0,0.34,99.90642095
100,7,0,0.36,99.90147906
100,7,0,0.38,99.89664385
100,7,0,0.4,99.89191533
100,7,0,0.42,99.88729349
100,7,0,0.44,99.88277833
100,7,0,0.46,99.87836986
100,7,0,0.48,99.87406807
100,7,0,0.5,99.86987296
100,7,0,0.52,99.86578453
100,7,0,0.54,99.86150462
100,7,0,0.56,99.85725221
100,7,0,0.58,99.8530273
100,7,0,0.6,99.8488299
100,7,0,0.62,99.84466
100,7,0,0.64,99.8405176
100,7,0,0.66,99.83640271
100,7,0,0.68,99.83231533
100,7,0,0.7,99.82825545
100,7,0,0.72,99.82422307
100,7,0,0.74,99.8202182
100,7,0,0.76,99.81624083
100,7,0,0.78,99.81229097
100,7,0,0.8,99.80836861
100,7,0,0.82,99.80447376
100,7,0,0.84,99.80060641
100,7,0,0.86,99.79676656
100,7,0,0.88,99.79295422
100,7,0,0.9,99.78916939
100,7,0,0.92,99.78541206
100,7,0,0.94,99.78168223
100,7,0,0.96,99.77797991
100,7,0,0.98,99.77430509
100,7,0,1,99.77065777
100,7,0,1.02,99.76703796
100,7,0,1.04,99.76342299
100,7,0,1.06,99.75982472
100,7,0,1.08,99.75624316
100,7,0,1.1,99.75267829
100,7,0,1.12,99.74913012
100,7,0,1.14,99.74559866
100,7,0,1.16,99.7420839
100,7,0,1.18,99.73858584
100,7,0,1.2,99.73510447
100,7,0,1.22,99.73163982
100,7,0,1.24,99.72819186
100,7,0,1.26,99.7247606
100,7,0,1.28,99.72134604
100,7,0,1.3,99.71794819
100,7,0,1.32,99.71456703
100,7,0,1.34,99.71120258
100,7,0,1.36,99.70785483
100,7,0,1.38,99.70452378
100,7,0,1.4,99.70120943
100,7,0,1.42,99.69791178
100,7,0,1.44,99.69463083
100,7,0,1.46,99.69136658
100,7,0,1.48,99.68811904
100,7,0,1.5,99.68488819
100,7,0,1.52,99.68167405
100,7,0,1.54,99.67846898
100,7,0,1.56,99.67527597
100,7,0,1.58,99.67209503
100,7,0,1.6,99.66892616
100,7,0,1.62,99.66576936
100,7,0,1.64,99.66262463
100,7,0,1.66,99.65949196
100,7,0,1.68,99.65637136
100,7,0,1.7,99.65326283
100,7,0,1.72,99.65016637
100,7,0,1.74,99.64708197
100,7,0,1.76,99.64400965
100,7,0,1.78,99.6379012
100,7,0,1.8,99.63486508
100,7,0,1.82,99.63184103
100,7,0,1.84,99.62882904
100,7,0,1.86,99.62582912
100,7,0,1.88,99.62284127
100,7,0,1.9,99.61986549
100,7,0,1.92,99.61690178
100,7,0,1.94,99.61395013
100,7,0,1.96,99.61101055
100,7,0,1.98,99.60808304
100,7,0,2,99.6051676
100,7.5,0,0.02,100
100,7.5,0,0.04,99.99335223
100,7.5,0,0.06,99.98681115
100,7.5,0,0.08,99.98037674
100,7.5,0,0.1,99.97404902
100,7.5,0,0.12,99.96782799
100,7.5,0,0.14,99.96171363
100,7.5,0,0.16,99.95570596
100,7.5,0,0.18,99.94980496
100,7.5,0,0.2,99.94401066
100,7.5,0,0.22,99.93832303
100,7.5,0,0.24,99.93274208
100,7.5,0,0.26,99.92726782
100,7.5,0,0.28,99.92190024
100,7.5,0,0.3,99.91663935
100,7.5,0,0.32,99.91148513
100,7.5,0,0.34,99.9064376
100,7.5,0,0.36,99.90149675
100,7.5,0,0.38,99.89666258
100,7.5,0,0.4,99.89193509
100,7.5,0,0.42,99.88731429
100,7.5,0,0.44,99.88280017
100,7.5,0,0.46,99.87839273
100,7.5,0,0.48,99.87409197
100,7.5,0,0.5,99.8698979
100,7.5,0,0.52,99.86581051
100,7.5,0,0.54,99.86153163
100,7.5,0,0.56,99.85728025
100,7.5,0,0.58,99.85305637
100,7.5,0,0.6,99.84886
100,7.5,0,0.62,99.84469113
100,7.5,0,0.64,99.84054977
100,7.5,0,0.66,99.83643591
100,7.5,0,0.68,99.83234955
100,7.5,0,0.7,99.82829069
100,7.5,0,0.72,99.82425934
100,7.5,0,0.74,99.82025549
100,7.5,0,0.76,99.81627915
100,7.5,0,0.78,99.81233031
100,7.5,0,0.8,99.80840897
100,7.5,0,0.82,99.80451513
100,7.5,0,0.84,99.8006488
100,7.5,0,0.86,99.79680997
100,7.5,0,0.88,99.79299865
100,7.5,0,0.9,99.78921483
100,7.5,0,0.92,99.78545851
100,7.5,0,0.94,99.78172969
100,7.5,0,0.96,99.77802838
100,7.5,0,0.98,99.77435458
100,7.5,0,1,99.77070827
100,7.5,0,1.02,99.76708947
100,7.5,0,1.04,99.76347551
100,7.5,0,1.06,99.75987824
100,7.5,0,1.08,99.75629768
100,7.5,0,1.1,99.75273381
100,7.5,0,1.12,99.74918665
100,7.5,0,1.14,99.74565618
100,7.5,0,1.16,99.74214242
100,7.5,0,1.18,99.73864535
100,7.5,0,1.2,99.73516498
100,7.5,0,1.22,99.73170131
100,7.5,0,1.24,99.72825434
100,7.5,0,1.26,99.72482407
100,7.5,0,1.28,99.7214105
100,7.5,0,1.3,99.71801363
100,7.5,0,1.32,99.71463346
100,7.5,0,1.34,99.71126999
100,7.5,0,1.36,99.70792322
100,7.5,0,1.38,99.70459314
100,7.5,0,1.4,99.70127977
100,7.5,0,1.42,99.69798309
100,7.5,0,1.44,99.69470312
100,7.5,0,1.46,99.69143984
100,7.5,0,1.48,99.68819326
100,7.5,0,1.5,99.68496338
100,7.5,0,1.52,99.68175021
100,7.5,0,1.54,99.67854609
100,7.5,0,1.56,99.67535405
100,7.5,0,1.58,99.67217407
100,7.5,0,1.6,99.66900615
100,7.5,0,1.62,99.6658503
100,7.5,0,1.64,99.66270652
100,7.5,0,1.66,99.6595748
100,7.5,0,1.68,99.65645515
100,7.5,0,1.7,99.65334756
100,7.5,0,1.72,99.65025204
100,7.5,0,1.74,99.64716859
100,7.5,0,1.76,99.6440972
100,7.5,0,1.78,99.63799062
100,7.5,0,1.8,99.63495542
100,7.5,0,1.82,99.6319323
100,7.5,0,1.84,99.62892123
100,7.5,0,1.86,99.62592224
100,7.5,0,1.88,99.62293531
100,7.5,0,1.9,99.61996044
100,7.5,0,1.92,99.61699764
100,7.5,0,1.94,99.61404691
100,7.5,0,1.96,99.61110824
100,7.5,0,1.98,99.60818164
100,7.5,0,2,99.6052671
100,8,0,0.02,100
100,8,0,0.04,99.99335212
100,8,0,0.06,99.98681093
100,8,0,0.08,99.98037642
100,8,0,0.1,99.97404859
100,8,0,0.12,99.96782744
100,8,0,0.14,99.96171297
100,8,0,0.16,99.95570519
100,8,0,0.18,99.94980409
100,8,0,0.2,99.94400967
100,8,0,0.22,99.93832194
100,8,0,0.24,99.93274088
100,8,0,0.26,99.92726651
100,8,0,0.28,99.92189882
100,8,0,0.3,99.91663782
100,8,0,0.32,99.91148349
100,8,0,0.34,99.90643585
100,8,0,0.36,99.90149489
100,8,0,0.38,99.89666062
100,8,0,0.4,99.89193302
100,8,0,0.42,99.88731211
100,8,0,0.44,99.88279788
100,8,0,0.46,99.87839033
100,8,0,0.48,99.87408947
100,8,0,0.5,99.86989528
100,8,0,0.52,99.86580778
100,8,0,0.54,99.86152879
100,8,0,0.56,99.85727731
100,8,0,0.58,99.85305332
100,8,0,0.6,99.84885684
100,8,0,0.62,99.84468787
100,8,0,0.64,99.84054639
100,8,0,0.66,99.83643243
100,8,0,0.68,99.83234596
100,8,0,0.7,99.828287
100,8,0,0.72,99.82425554
100,8,0,0.74,99.82025158
100,8,0,0.76,99.81627513
100,8,0,0.78,99.81232618
100,8,0,0.8,99.80840474
100,8,0,0.82,99.80451079
100,8,0,0.84,99.80064436
100,8,0,0.86,99.79680542
100,8,0,0.88,99.79299399
100,8,0,0.9,99.78921006
100,8,0,0.92,99.78545364
100,8,0,0.94,99.78172472
100,8,0,0.96,99.7780233
100,8,0,0.98,99.77434938
